StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
D0	d	35.0	35.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
C23	c	55.0	5.0	29.0	28.0	0.30	0.43	87.0	117.0	10.0
C57	c	32.0	12.0	7.0	19.0	0.22	0.15	166.0	196.0	10.0
C50	c	47.0	47.0	13.0	23.0	0.07	0.02	108.0	138.0	10.0
C69	c	37.0	47.0	6.0	12.0	0.15	0.24	141.0	171.0	10.0
C85	c	16.0	22.0	41.0	4.0	0.40	0.50	83.0	113.0	10.0
C25	c	65.0	20.0	6.0	4.0	0.25	0.49	156.0	186.0	10.0
C56	c	53.0	12.0	6.0	3.0	0.05	0.44	48.0	78.0	10.0
C5	c	15.0	30.0	26.0	27.0	0.30	0.50	153.0	183.0	10.0
C70	c	37.0	56.0	5.0	27.0	0.10	0.29	39.0	69.0	10.0
C28	c	41.0	37.0	16.0	19.0	0.07	0.32	183.0	213.0	10.0
C29	c	64.0	42.0	9.0	21.0	0.16	0.34	107.0	137.0	10.0
C8	c	10.0	43.0	9.0	11.0	0.16	0.25	27.0	57.0	10.0
C9	c	55.0	60.0	16.0	3.0	0.27	0.32	72.0	102.0	10.0
C95	c	25.0	24.0	20.0	10.0	0.03	0.07	130.0	160.0	10.0
C17	c	5.0	30.0	2.0	14.0	0.14	0.29	77.0	107.0	10.0
S0	f	35.0	35.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S1	f	64.0	37.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S3	f	48.0	60.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S13	f	21.0	22.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S17	f	51.0	7.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S19	f	64.0	19.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
