StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
D0	d	35.0	35.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
C1	c	41.0	49.0	10.0	4.0	0.35	0.35	16.0	119.0	10.0
C2	c	35.0	17.0	7.0	12.0	0.36	0.47	35.0	169.0	10.0
C3	c	55.0	45.0	13.0	5.0	0.46	0.50	23.0	187.0	10.0
C4	c	55.0	20.0	19.0	20.0	0.34	0.06	63.0	161.0	10.0
C5	c	15.0	30.0	26.0	21.0	0.50	0.09	58.0	199.0	10.0
C6	c	25.0	30.0	3.0	28.0	0.14	0.40	32.0	168.0	10.0
C7	c	20.0	50.0	5.0	9.0	0.04	0.46	43.0	143.0	10.0
C8	c	10.0	43.0	9.0	6.0	0.03	0.41	27.0	149.0	10.0
C9	c	55.0	60.0	16.0	24.0	0.26	0.03	56.0	187.0	10.0
C10	c	30.0	60.0	16.0	7.0	0.19	0.02	80.0	194.0	10.0
C11	c	20.0	65.0	12.0	0.0	0.10	0.00	63.0	183.0	10.0
C12	c	50.0	35.0	19.0	4.0	0.23	0.31	103.0	205.0	10.0
C13	c	30.0	25.0	23.0	2.0	0.23	0.09	87.0	208.0	10.0
C14	c	15.0	10.0	20.0	2.0	0.47	0.02	33.0	158.0	10.0
C15	c	30.0	5.0	8.0	18.0	0.46	0.02	65.0	173.0	10.0
C16	c	10.0	20.0	19.0	17.0	0.45	0.17	30.0	159.0	10.0
C17	c	5.0	30.0	2.0	20.0	0.16	0.28	31.0	143.0	10.0
C18	c	20.0	40.0	12.0	25.0	0.26	0.22	75.0	189.0	10.0
C19	c	15.0	60.0	17.0	6.0	0.35	0.15	62.0	187.0	10.0
C20	c	45.0	65.0	9.0	17.0	0.50	0.36	32.0	137.0	10.0
C21	c	45.0	20.0	11.0	23.0	0.37	0.49	19.0	152.0	10.0
C22	c	45.0	10.0	18.0	22.0	0.45	0.29	27.0	148.0	10.0
C23	c	55.0	5.0	29.0	7.0	0.34	0.19	48.0	183.0	10.0
C24	c	65.0	35.0	3.0	8.0	0.24	0.19	75.0	190.0	10.0
C25	c	65.0	20.0	6.0	10.0	0.02	0.35	48.0	165.0	10.0
C26	c	45.0	30.0	17.0	23.0	0.27	0.26	88.0	208.0	10.0
C27	c	35.0	40.0	16.0	19.0	0.31	0.44	66.0	215.0	10.0
C28	c	41.0	37.0	16.0	19.0	0.50	0.03	84.0	213.0	10.0
C29	c	64.0	42.0	9.0	28.0	0.09	0.11	64.0	180.0	10.0
C30	c	40.0	60.0	21.0	29.0	0.42	0.16	80.0	194.0	10.0
C31	c	31.0	52.0	27.0	10.0	0.30	0.48	18.0	188.0	10.0
C32	c	35.0	69.0	23.0	28.0	0.50	0.08	66.0	186.0	10.0
C33	c	53.0	52.0	11.0	9.0	0.38	0.18	25.0	165.0	10.0
C34	c	65.0	55.0	14.0	12.0	0.45	0.03	58.0	183.0	10.0
C35	c	63.0	65.0	8.0	3.0	0.04	0.05	55.0	178.0	10.0
C36	c	2.0	60.0	5.0	21.0	0.31	0.32	59.0	178.0	10.0
C37	c	20.0	20.0	8.0	6.0	0.06	0.22	49.0	198.0	10.0
C38	c	5.0	5.0	16.0	3.0	0.21	0.48	56.0	177.0	10.0
C39	c	60.0	12.0	31.0	23.0	0.16	0.37	50.0	186.0	10.0
C40	c	40.0	25.0	9.0	27.0	0.31	0.45	12.0	120.0	10.0
C41	c	42.0	7.0	5.0	13.0	0.23	0.07	66.0	191.0	10.0
C42	c	24.0	12.0	5.0	27.0	0.32	0.30	93.0	194.0	10.0
C43	c	23.0	3.0	7.0	9.0	0.11	0.40	43.0	185.0	10.0
C44	c	11.0	14.0	18.0	0.0	0.34	0.00	60.0	188.0	10.0
C45	c	6.0	38.0	16.0	1.0	0.17	0.40	39.0	190.0	10.0
C46	c	2.0	48.0	1.0	4.0	0.25	0.26	56.0	184.0	10.0
C47	c	8.0	56.0	27.0	5.0	0.50	0.26	53.0	185.0	10.0
C48	c	13.0	52.0	36.0	29.0	0.33	0.13	62.0	192.0	10.0
C49	c	6.0	68.0	30.0	3.0	0.39	0.37	58.0	176.0	10.0
C50	c	47.0	47.0	13.0	23.0	0.37	0.45	70.0	176.0	10.0
C51	c	49.0	58.0	10.0	2.0	0.05	0.46	68.0	193.0	10.0
C52	c	27.0	43.0	9.0	5.0	0.28	0.07	46.0	186.0	10.0
C53	c	37.0	31.0	14.0	1.0	0.51	0.50	91.0	215.0	10.0
C54	c	57.0	29.0	18.0	3.0	0.22	0.09	33.0	153.0	10.0
C55	c	63.0	23.0	2.0	15.0	0.48	0.42	31.0	177.0	10.0
C56	c	53.0	12.0	6.0	25.0	0.50	0.03	30.0	166.0	10.0
C57	c	32.0	12.0	7.0	3.0	0.42	0.22	77.0	196.0	10.0
C58	c	36.0	26.0	18.0	1.0	0.15	0.21	58.0	176.0	10.0
C59	c	21.0	24.0	28.0	24.0	0.47	0.17	46.0	166.0	10.0
C60	c	17.0	34.0	3.0	7.0	0.04	0.19	19.0	146.0	10.0
C61	c	12.0	24.0	13.0	2.0	0.51	0.31	26.0	194.0	10.0
C62	c	24.0	58.0	19.0	14.0	0.48	0.20	26.0	148.0	10.0
C63	c	27.0	69.0	10.0	14.0	0.21	0.03	47.0	185.0	10.0
C64	c	15.0	77.0	9.0	18.0	0.48	0.08	59.0	164.0	10.0
C65	c	62.0	77.0	20.0	27.0	0.47	0.31	68.0	170.0	10.0
C66	c	49.0	73.0	25.0	18.0	0.49	0.38	53.0	179.0	10.0
C67	c	67.0	5.0	25.0	26.0	0.19	0.45	60.0	176.0	10.0
C68	c	56.0	39.0	36.0	2.0	0.03	0.28	22.0	156.0	10.0
C69	c	37.0	47.0	6.0	16.0	0.10	0.22	85.0	207.0	10.0
C70	c	37.0	56.0	5.0	15.0	0.15	0.02	22.0	131.0	10.0
C71	c	57.0	68.0	15.0	23.0	0.26	0.20	77.0	180.0	10.0
C72	c	47.0	16.0	25.0	13.0	0.28	0.23	49.0	183.0	10.0
C73	c	44.0	17.0	9.0	18.0	0.10	0.16	90.0	192.0	10.0
C74	c	46.0	13.0	8.0	10.0	0.18	0.17	25.0	133.0	10.0
C75	c	49.0	11.0	18.0	12.0	0.44	0.02	28.0	137.0	10.0
C76	c	49.0	42.0	13.0	16.0	0.25	0.16	79.0	204.0	10.0
C77	c	53.0	43.0	14.0	4.0	0.08	0.10	71.0	200.0	10.0
C78	c	61.0	52.0	3.0	9.0	0.08	0.29	32.0	182.0	10.0
C79	c	57.0	48.0	23.0	18.0	0.46	0.16	34.0	156.0	10.0
C80	c	56.0	37.0	6.0	3.0	0.03	0.19	43.0	183.0	10.0
C81	c	55.0	54.0	26.0	18.0	0.35	0.03	28.0	143.0	10.0
C82	c	15.0	47.0	16.0	2.0	0.06	0.36	83.0	196.0	10.0
C83	c	14.0	37.0	11.0	5.0	0.07	0.26	72.0	198.0	10.0
C84	c	11.0	31.0	7.0	29.0	0.21	0.23	38.0	164.0	10.0
C85	c	16.0	22.0	41.0	1.0	0.50	0.07	24.0	180.0	10.0
C86	c	4.0	18.0	35.0	0.0	0.49	0.00	89.0	184.0	10.0
C87	c	28.0	18.0	26.0	16.0	0.09	0.07	121.0	201.0	10.0
C88	c	26.0	52.0	9.0	25.0	0.38	0.06	67.0	200.0	10.0
C89	c	26.0	35.0	15.0	29.0	0.03	0.05	9.0	143.0	10.0
C90	c	31.0	67.0	3.0	19.0	0.10	0.19	66.0	178.0	10.0
C91	c	15.0	19.0	1.0	23.0	0.17	0.31	26.0	163.0	10.0
C92	c	22.0	22.0	2.0	18.0	0.21	0.46	53.0	201.0	10.0
C93	c	18.0	24.0	22.0	8.0	0.37	0.14	69.0	167.0	10.0
C94	c	26.0	27.0	27.0	20.0	0.17	0.26	92.0	207.0	10.0
C95	c	25.0	24.0	20.0	23.0	0.08	0.26	63.0	205.0	10.0
C96	c	22.0	27.0	11.0	24.0	0.13	0.06	16.0	113.0	10.0
C97	c	25.0	21.0	12.0	3.0	0.34	0.08	99.0	195.0	10.0
C98	c	19.0	21.0	10.0	13.0	0.31	0.39	50.0	168.0	10.0
C99	c	20.0	26.0	9.0	28.0	0.14	0.21	90.0	196.0	10.0
C100	c	18.0	18.0	17.0	28.0	0.30	0.25	56.0	130.0	10.0
S0	f	35.0	35.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S1	f	61.0	37.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S2	f	74.0	39.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S3	f	47.0	57.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S4	f	57.0	65.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S5	f	29.0	59.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S6	f	34.0	71.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S7	f	22.0	58.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S8	f	7.0	61.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S9	f	18.0	41.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S10	f	5.0	39.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S11	f	14.0	20.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S12	f	0.0	26.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S13	f	24.0	25.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S14	f	26.0	6.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S15	f	34.0	20.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S16	f	41.0	5.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S17	f	50.0	9.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S18	f	61.0	14.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S19	f	62.0	21.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
S20	f	74.0	30.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
