StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
D0	d	35.0	35.0	0.0	0.0	0.0	0.0	0.0	230.0	0.0
C1	c	41.0	49.0	10.0	6.0	0.29	0.19	16.0	72.0	10.0
C2	c	35.0	17.0	7.0	11.0	0.03	0.17	43.0	161.0	10.0
C3	c	55.0	45.0	13.0	23.0	0.18	0.38	23.0	197.0	10.0
C4	c	55.0	20.0	19.0	2.0	0.08	0.06	88.0	136.0	10.0
C5	c	15.0	30.0	26.0	2.0	0.30	0.01	68.0	199.0	10.0
C6	c	25.0	30.0	3.0	4.0	0.21	0.32	39.0	161.0	10.0
C7	c	20.0	50.0	5.0	23.0	0.36	0.41	69.0	117.0	10.0
C8	c	10.0	43.0	9.0	10.0	0.19	0.40	27.0	122.0	10.0
C9	c	55.0	60.0	16.0	28.0	0.14	0.22	74.0	187.0	10.0
C10	c	30.0	60.0	16.0	18.0	0.47	0.44	117.0	194.0	10.0
C11	c	20.0	65.0	12.0	17.0	0.23	0.28	95.0	186.0	10.0
C12	c	50.0	35.0	19.0	6.0	0.40	0.20	151.0	205.0	10.0
C13	c	30.0	25.0	23.0	9.0	0.06	0.50	117.0	208.0	10.0
C14	c	15.0	10.0	20.0	15.0	0.07	0.10	35.0	135.0	10.0
C15	c	30.0	5.0	8.0	10.0	0.12	0.41	85.0	153.0	10.0
C16	c	10.0	20.0	19.0	20.0	0.02	0.40	30.0	138.0	10.0
C17	c	5.0	30.0	2.0	22.0	0.22	0.22	41.0	115.0	10.0
C18	c	20.0	40.0	12.0	12.0	0.34	0.23	92.0	172.0	10.0
C19	c	15.0	60.0	17.0	18.0	0.44	0.42	87.0	187.0	10.0
C20	c	45.0	65.0	9.0	26.0	0.08	0.43	32.0	92.0	10.0
C21	c	45.0	20.0	11.0	3.0	0.29	0.06	19.0	135.0	10.0
C22	c	45.0	10.0	18.0	8.0	0.44	0.12	27.0	118.0	10.0
C23	c	55.0	5.0	29.0	18.0	0.33	0.50	48.0	183.0	10.0
C24	c	65.0	35.0	3.0	22.0	0.06	0.43	109.0	190.0	10.0
C25	c	65.0	20.0	6.0	28.0	0.05	0.09	102.0	186.0	10.0
C26	c	45.0	30.0	17.0	7.0	0.42	0.42	119.0	208.0	10.0
C27	c	35.0	40.0	16.0	28.0	0.19	0.50	67.0	215.0	10.0
C28	c	41.0	37.0	16.0	22.0	0.24	0.14	105.0	213.0	10.0
C29	c	64.0	42.0	9.0	18.0	0.49	0.38	81.0	163.0	10.0
C30	c	40.0	60.0	21.0	20.0	0.49	0.19	115.0	194.0	10.0
C31	c	31.0	52.0	27.0	29.0	0.46	0.39	18.0	202.0	10.0
C32	c	35.0	69.0	23.0	9.0	0.40	0.17	96.0	186.0	10.0
C33	c	53.0	52.0	11.0	15.0	0.16	0.35	25.0	155.0	10.0
C34	c	65.0	55.0	14.0	29.0	0.05	0.04	84.0	183.0	10.0
C35	c	63.0	65.0	8.0	17.0	0.35	0.44	55.0	178.0	10.0
C36	c	2.0	60.0	5.0	6.0	0.22	0.12	51.0	146.0	10.0
C37	c	20.0	20.0	8.0	26.0	0.46	0.35	49.0	198.0	10.0
C38	c	5.0	5.0	16.0	12.0	0.43	0.14	60.0	177.0	10.0
C39	c	60.0	12.0	31.0	20.0	0.18	0.40	59.0	186.0	10.0
C40	c	40.0	25.0	9.0	11.0	0.13	0.03	12.0	79.0	10.0
C41	c	42.0	7.0	5.0	27.0	0.04	0.46	91.0	191.0	10.0
C42	c	24.0	12.0	5.0	0.0	0.30	0.00	126.0	178.0	10.0
C43	c	23.0	3.0	7.0	20.0	0.50	0.43	43.0	185.0	10.0
C44	c	11.0	14.0	18.0	1.0	0.35	0.17	82.0	188.0	10.0
C45	c	6.0	38.0	16.0	8.0	0.03	0.08	39.0	190.0	10.0
C46	c	2.0	48.0	1.0	29.0	0.48	0.01	78.0	184.0	10.0
C47	c	8.0	56.0	27.0	5.0	0.21	0.12	70.0	185.0	10.0
C48	c	13.0	52.0	36.0	1.0	0.01	0.20	82.0	192.0	10.0
C49	c	6.0	68.0	30.0	10.0	0.06	0.29	59.0	151.0	10.0
C50	c	47.0	47.0	13.0	24.0	0.23	0.21	92.0	154.0	10.0
C51	c	49.0	58.0	10.0	4.0	0.43	0.41	92.0	193.0	10.0
C52	c	27.0	43.0	9.0	5.0	0.09	0.04	52.0	180.0	10.0
C53	c	37.0	31.0	14.0	24.0	0.08	0.47	117.0	215.0	10.0
C54	c	57.0	29.0	18.0	7.0	0.39	0.04	48.0	138.0	10.0
C55	c	63.0	23.0	2.0	22.0	0.38	0.42	31.0	172.0	10.0
