StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
D0	d	40.0	50.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
C98	c	26.0	52.0	9.0	16.0	0.43	0.15	218.0	338.0	10.0
C14	c	5.0	45.0	10.0	2.0	0.31	0.47	198.0	318.0	10.0
C81	c	49.0	58.0	10.0	29.0	0.07	0.41	784.0	904.0	10.0
C88	c	24.0	58.0	19.0	4.0	0.09	0.37	561.0	681.0	10.0
C62	c	65.0	35.0	3.0	11.0	0.48	0.34	138.0	258.0	10.0
C43	c	55.0	85.0	20.0	15.0	0.18	0.41	102.0	222.0	10.0
C93	c	61.0	52.0	3.0	7.0	0.23	0.37	317.0	437.0	10.0
C22	c	40.0	15.0	40.0	27.0	0.16	0.46	621.0	741.0	10.0
C54	c	55.0	60.0	16.0	15.0	0.40	0.30	557.0	677.0	10.0
C79	c	6.0	68.0	30.0	21.0	0.41	0.48	39.0	159.0	10.0
S0	f	40.0	50.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S3	f	57.0	82.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S9	f	14.0	59.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S15	f	39.0	26.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
