StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
D0	d	35.0	35.0	0.0	0.0	0.0	0.0	0.0	1000.0	0.0
C1	c	41.0	49.0	10.0	13.0	0.43	0.18	16.0	102.0	10.0
C2	c	35.0	17.0	7.0	10.0	0.26	0.15	18.0	166.0	10.0
C3	c	55.0	45.0	13.0	20.0	0.31	0.20	737.0	945.0	10.0
C4	c	55.0	20.0	19.0	16.0	0.45	0.25	753.0	831.0	10.0
C5	c	15.0	30.0	26.0	3.0	0.31	0.23	21.0	182.0	10.0
C6	c	25.0	30.0	3.0	22.0	0.21	0.16	556.0	708.0	10.0
C7	c	20.0	50.0	5.0	26.0	0.06	0.29	32.0	110.0	10.0
C8	c	10.0	43.0	9.0	2.0	0.38	0.15	71.0	195.0	10.0
C9	c	55.0	60.0	16.0	26.0	0.32	0.40	558.0	700.0	10.0
C10	c	30.0	60.0	16.0	19.0	0.51	0.12	585.0	691.0	10.0
C11	c	20.0	65.0	12.0	6.0	0.47	0.47	701.0	821.0	10.0
C12	c	50.0	35.0	19.0	15.0	0.02	0.08	850.0	934.0	10.0
C13	c	30.0	25.0	23.0	28.0	0.41	0.46	12.0	133.0	10.0
C14	c	15.0	10.0	20.0	5.0	0.16	0.24	174.0	304.0	10.0
C15	c	30.0	5.0	8.0	7.0	0.27	0.32	861.0	959.0	10.0
C16	c	10.0	20.0	19.0	12.0	0.28	0.14	527.0	665.0	10.0
C17	c	5.0	30.0	2.0	3.0	0.31	0.19	750.0	854.0	10.0
C18	c	20.0	40.0	12.0	17.0	0.08	0.18	403.0	513.0	10.0
C19	c	15.0	60.0	17.0	20.0	0.13	0.09	233.0	363.0	10.0
C20	c	45.0	65.0	9.0	20.0	0.49	0.11	679.0	769.0	10.0
C21	c	45.0	20.0	11.0	24.0	0.34	0.09	67.0	213.0	10.0
C22	c	45.0	10.0	18.0	18.0	0.24	0.41	765.0	885.0	10.0
C23	c	55.0	5.0	29.0	4.0	0.34	0.47	94.0	274.0	10.0
C24	c	65.0	35.0	3.0	18.0	0.11	0.30	802.0	912.0	10.0
C25	c	65.0	20.0	6.0	3.0	0.01	0.25	69.0	183.0	10.0
C26	c	45.0	30.0	17.0	18.0	0.11	0.33	134.0	252.0	10.0
C27	c	35.0	40.0	16.0	11.0	0.40	0.05	299.0	477.0	10.0
C28	c	41.0	37.0	16.0	29.0	0.04	0.32	357.0	495.0	10.0
C29	c	64.0	42.0	9.0	21.0	0.24	0.38	847.0	960.0	10.0
C30	c	40.0	60.0	21.0	18.0	0.13	0.02	520.0	628.0	10.0
C31	c	31.0	52.0	27.0	19.0	0.33	0.45	591.0	809.0	10.0
C32	c	35.0	69.0	23.0	2.0	0.51	0.47	427.0	547.0	10.0
C33	c	53.0	52.0	11.0	12.0	0.23	0.29	249.0	409.0	10.0
C34	c	65.0	55.0	14.0	15.0	0.17	0.12	63.0	191.0	10.0
C35	c	63.0	65.0	8.0	12.0	0.36	0.09	726.0	894.0	10.0
C36	c	2.0	60.0	5.0	12.0	0.48	0.29	823.0	948.0	10.0
C37	c	20.0	20.0	8.0	0.0	0.28	0.00	500.0	678.0	10.0
C38	c	5.0	5.0	16.0	23.0	0.46	0.26	587.0	733.0	10.0
C39	c	60.0	12.0	31.0	25.0	0.23	0.30	284.0	440.0	10.0
C40	c	40.0	25.0	9.0	27.0	0.31	0.43	733.0	829.0	10.0
C41	c	42.0	7.0	5.0	29.0	0.35	0.33	782.0	912.0	10.0
C42	c	24.0	12.0	5.0	25.0	0.33	0.16	41.0	123.0	10.0
C43	c	23.0	3.0	7.0	13.0	0.04	0.27	381.0	559.0	10.0
C44	c	11.0	14.0	18.0	9.0	0.24	0.06	578.0	714.0	10.0
C45	c	6.0	38.0	16.0	0.0	0.32	0.00	779.0	960.0	10.0
C46	c	2.0	48.0	1.0	25.0	0.22	0.29	58.0	194.0	10.0
C47	c	8.0	56.0	27.0	16.0	0.03	0.34	619.0	763.0	10.0
C48	c	13.0	52.0	36.0	25.0	0.26	0.45	418.0	558.0	10.0
C49	c	6.0	68.0	30.0	19.0	0.38	0.36	762.0	884.0	10.0
C50	c	47.0	47.0	13.0	22.0	0.21	0.07	507.0	599.0	10.0
C51	c	49.0	58.0	10.0	17.0	0.16	0.48	776.0	906.0	10.0
C52	c	27.0	43.0	9.0	5.0	0.11	0.44	233.0	391.0	10.0
C53	c	37.0	31.0	14.0	15.0	0.20	0.24	388.0	516.0	10.0
C54	c	57.0	29.0	18.0	13.0	0.19	0.40	23.0	144.0	10.0
C55	c	63.0	23.0	2.0	6.0	0.40	0.16	420.0	590.0	10.0
C56	c	53.0	12.0	6.0	18.0	0.43	0.13	767.0	919.0	10.0
C57	c	32.0	12.0	7.0	28.0	0.06	0.27	471.0	587.0	10.0
C58	c	36.0	26.0	18.0	13.0	0.02	0.02	399.0	515.0	10.0
C59	c	21.0	24.0	28.0	16.0	0.19	0.15	18.0	140.0	10.0
C60	c	17.0	34.0	3.0	23.0	0.33	0.05	589.0	721.0	10.0
C61	c	12.0	24.0	13.0	19.0	0.29	0.10	329.0	551.0	10.0
C62	c	24.0	58.0	19.0	0.0	0.01	0.00	840.0	964.0	10.0
C63	c	27.0	69.0	10.0	20.0	0.17	0.09	779.0	943.0	10.0
C64	c	15.0	77.0	9.0	24.0	0.06	0.29	719.0	821.0	10.0
C65	c	62.0	77.0	20.0	18.0	0.07	0.22	113.0	215.0	10.0
C66	c	49.0	73.0	25.0	26.0	0.50	0.02	602.0	752.0	10.0
C67	c	67.0	5.0	25.0	19.0	0.25	0.46	69.0	199.0	10.0
C68	c	56.0	39.0	36.0	13.0	0.02	0.04	318.0	466.0	10.0
C69	c	37.0	47.0	6.0	21.0	0.29	0.04	468.0	592.0	10.0
C70	c	37.0	56.0	5.0	28.0	0.31	0.18	22.0	120.0	10.0
C71	c	57.0	68.0	15.0	1.0	0.42	0.11	710.0	796.0	10.0
C72	c	47.0	16.0	25.0	9.0	0.46	0.11	104.0	252.0	10.0
C73	c	44.0	17.0	9.0	4.0	0.16	0.26	878.0	960.0	10.0
C74	c	46.0	13.0	8.0	10.0	0.44	0.12	455.0	549.0	10.0
C75	c	49.0	11.0	18.0	20.0	0.07	0.26	537.0	635.0	10.0
C76	c	49.0	42.0	13.0	8.0	0.26	0.15	222.0	350.0	10.0
C77	c	53.0	43.0	14.0	17.0	0.11	0.03	86.0	224.0	10.0
C78	c	61.0	52.0	3.0	8.0	0.11	0.16	230.0	408.0	10.0
C79	c	57.0	48.0	23.0	24.0	0.15	0.17	26.0	149.0	10.0
C80	c	56.0	37.0	6.0	10.0	0.46	0.14	22.0	184.0	10.0
C81	c	55.0	54.0	26.0	16.0	0.17	0.49	28.0	138.0	10.0
C82	c	15.0	47.0	16.0	0.0	0.35	0.00	697.0	803.0	10.0
C83	c	14.0	37.0	11.0	7.0	0.22	0.22	545.0	677.0	10.0
C84	c	11.0	31.0	7.0	12.0	0.06	0.22	314.0	448.0	10.0
C85	c	16.0	22.0	41.0	17.0	0.20	0.26	552.0	744.0	10.0
C86	c	4.0	18.0	35.0	1.0	0.34	0.40	877.0	947.0	10.0
C87	c	28.0	18.0	26.0	6.0	0.05	0.04	530.0	568.0	10.0
C88	c	26.0	52.0	9.0	2.0	0.37	0.11	318.0	464.0	10.0
C89	c	26.0	35.0	15.0	2.0	0.29	0.29	552.0	700.0	10.0
C90	c	31.0	67.0	3.0	18.0	0.18	0.46	532.0	636.0	10.0
C91	c	15.0	19.0	1.0	29.0	0.47	0.27	463.0	617.0	10.0
C92	c	22.0	22.0	2.0	25.0	0.46	0.37	223.0	399.0	10.0
C93	c	18.0	24.0	22.0	27.0	0.13	0.08	565.0	643.0	10.0
C94	c	26.0	27.0	27.0	10.0	0.25	0.41	534.0	642.0	10.0
C95	c	25.0	24.0	20.0	8.0	0.33	0.26	15.0	179.0	10.0
C96	c	22.0	27.0	11.0	21.0	0.22	0.28	874.0	948.0	10.0
C97	c	25.0	21.0	12.0	0.0	0.16	0.00	566.0	636.0	10.0
C98	c	19.0	21.0	10.0	24.0	0.05	0.35	425.0	541.0	10.0
C99	c	20.0	26.0	9.0	26.0	0.47	0.11	101.0	193.0	10.0
