StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
D0	d	40.0	50.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
C33	c	85.0	25.0	10.0	12.0	0.30	0.43	0.0	178.0	10.0
C84	c	57.0	29.0	18.0	15.0	0.26	0.19	73.0	103.0	10.0
C15	c	2.0	40.0	20.0	19.0	0.34	0.41	160.0	190.0	10.0
C6	c	18.0	75.0	20.0	19.0	0.08	0.39	0.0	196.0	10.0
C90	c	37.0	47.0	6.0	13.0	0.07	0.18	145.0	175.0	10.0
C62	c	65.0	35.0	3.0	24.0	0.20	0.20	0.0	200.0	10.0
C8	c	15.0	80.0	10.0	3.0	0.05	0.15	125.0	155.0	10.0
C39	c	60.0	80.0	10.0	29.0	0.08	0.50	100.0	130.0	10.0
C34	c	85.0	35.0	30.0	12.0	0.33	0.06	0.0	182.0	10.0
C65	c	35.0	40.0	16.0	22.0	0.48	0.47	31.0	61.0	10.0
C70	c	35.0	69.0	23.0	6.0	0.44	0.20	0.0	210.0	10.0
C72	c	63.0	65.0	8.0	22.0	0.34	0.19	106.0	136.0	10.0
C87	c	12.0	24.0	13.0	13.0	0.05	0.43	58.0	88.0	10.0
C100	c	31.0	67.0	3.0	8.0	0.09	0.11	0.0	210.0	10.0
C83	c	37.0	31.0	14.0	5.0	0.38	0.38	0.0	210.0	10.0
S0	f	40.0	50.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S3	f	57.0	82.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S7	f	21.0	83.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S11	f	10.0	28.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S19	f	77.0	30.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
