StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
D0	d	40.0	50.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
C79	c	6.0	68.0	30.0	23.0	0.23	0.14	39.0	159.0	10.0
C10	c	10.0	40.0	30.0	7.0	0.45	0.29	0.0	918.0	10.0
C61	c	45.0	65.0	9.0	10.0	0.28	0.13	618.0	738.0	10.0
C2	c	22.0	75.0	30.0	16.0	0.48	0.19	0.0	919.0	10.0
C98	c	26.0	52.0	9.0	17.0	0.17	0.40	0.0	935.0	10.0
C49	c	42.0	12.0	10.0	22.0	0.38	0.28	0.0	911.0	10.0
C1	c	25.0	85.0	20.0	10.0	0.48	0.22	300.0	420.0	10.0
C63	c	65.0	20.0	6.0	20.0	0.22	0.47	0.0	910.0	10.0
C74	c	20.0	20.0	8.0	17.0	0.46	0.31	0.0	913.0	10.0
C75	c	5.0	5.0	16.0	20.0	0.41	0.23	0.0	879.0	10.0
C22	c	40.0	15.0	40.0	10.0	0.13	0.17	0.0	915.0	10.0
C20	c	42.0	15.0	10.0	9.0	0.28	0.30	208.0	328.0	10.0
C76	c	60.0	12.0	31.0	14.0	0.51	0.04	0.0	907.0	10.0
C48	c	42.0	5.0	10.0	18.0	0.13	0.42	0.0	904.0	10.0
C86	c	21.0	24.0	28.0	15.0	0.24	0.06	0.0	917.0	10.0
S0	f	40.0	50.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S7	f	21.0	83.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S9	f	14.0	59.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S11	f	10.0	28.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S13	f	22.0	34.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S14	f	27.0	10.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
S17	f	61.0	14.0	0.0	0.0	0.0	0.0	0.0	960.0	0.0
