StringID	Type	x	y	ddmand	pdemand	dvol	pvol	ReadyTime	DueDate	ServiceTime
D0	d	40.0	50.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
C83	c	37.0	31.0	14.0	15.0	0.14	0.41	74.0	192.0	10.0
C45	c	20.0	82.0	10.0	20.0	0.15	0.17	38.0	192.0	10.0
C35	c	67.0	85.0	20.0	0.0	0.01	0.00	61.0	185.0	10.0
C28	c	92.0	30.0	10.0	14.0	0.09	0.10	74.0	174.0	10.0
C79	c	6.0	68.0	30.0	1.0	0.26	0.09	39.0	151.0	10.0
C65	c	35.0	40.0	16.0	27.0	0.06	0.11	12.0	109.0	10.0
C93	c	61.0	52.0	3.0	10.0	0.47	0.39	22.0	101.0	10.0
C85	c	63.0	23.0	2.0	28.0	0.21	0.41	36.0	194.0	10.0
C80	c	47.0	47.0	13.0	16.0	0.49	0.04	8.0	150.0	10.0
C86	c	21.0	24.0	28.0	26.0	0.31	0.30	125.0	197.0	10.0
S0	f	40.0	50.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S3	f	57.0	82.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S5	f	31.0	84.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
S19	f	77.0	30.0	0.0	0.0	0.0	0.0	0.0	240.0	0.0
